,Id,SalePrice
1361,2822,292944.7
1362,2823,404452.21
1363,2824,265900.53
1364,2825,257846.46
1365,2826,237776.05
1366,2827,234394.83
1367,2828,356282.76
1368,2829,320055.1
1369,2830,338476.93
1370,2831,295735.66
1371,2832,353265.28
1372,2833,430358.98
1373,2834,349526.94
1374,2835,334255.29
1375,2836,302581.39
1376,2837,286671.84
1377,2838,261184.34
1378,2839,263619.63
1379,2840,315457.76
1380,2841,307044.55
1381,2842,335708.61
1382,2843,258232.02
1383,2844,286898.17
1384,2845,235595.64
1385,2846,301030.12
1386,2847,325938.52
1387,2848,314672.35
1388,2849,314411.75
1389,2850,367035.65
1390,2851,321189.97
1391,2852,340267.7
1392,2853,337977.8
1393,2854,242336.59
1394,2855,310460.87
1395,2856,318398.07
1396,2857,296745.09
1397,2858,311991.27
1398,2859,201961.93
1399,2860,254151.97
1400,2861,239200.03
1401,2862,299474.53
1402,2863,232502.85
1403,2864,363504.9
1404,2865,251942.69
1405,2866,242697.43
1406,2867,202948.55
1407,2868,209522.31
1408,2869,195048.63
1409,2870,224852.7
1410,2871,191270.95
1411,2872,117425.66
1412,2873,188295.36
1413,2874,251981.27
1414,2875,223544.29
1415,2876,255506.14
1416,2877,240671.7
1417,2878,292524.13
1418,2879,261682.14
1419,2880,209274.45
1420,2881,274948.47
1421,2882,301084.48
1422,2883,310217.74
1423,2884,315023.94
1424,2885,305843.1
1425,2886,362080.38
1426,2887,219730.0
1427,2888,244957.17
1428,2889,159552.82
1429,2890,184776.6
1430,2891,254432.44
1431,2892,149972.21
1432,2893,182761.31
1433,2894,162477.18
1434,2895,440237.67
1435,2896,383784.59
1436,2897,335519.59
1437,2898,256833.1
1438,2899,319527.75
1439,2900,268184.89
1440,2901,355203.22
1441,2902,303730.43
1442,2903,416207.86
1443,2904,457361.87
1444,2905,191887.45
1445,2906,319819.74
1446,2907,231644.89
1447,2908,222489.57
1448,2909,241423.04
1449,2910,183038.44
1450,2911,185150.81
1451,2912,256259.39
1452,2913,183726.55
1453,2914,179371.79
1454,2915,197308.93
1455,2916,187951.53
1456,2917,278090.93
1457,2918,217789.9
1458,2919,327437.57
